0.0002	1
0.00025	1
0.0004	1
0.00045	1
0.0005	1
0.0005	1
0.00055	1
0.0007	1
0.0008	1
0.0008	1
0.0008	1
0.00105	1
0.00105	1
0.00105	1
0.0011	1
0.00115	1
0.00125	1
0.0013	1
0.00145	1
0.0015	1
0.00155	1
0.0018	1
0.00185	1
0.00225	1
0.00225	1
0.00235	1
0.00255	1
0.0027	1
0.00275	1
0.00275	1
0.0031	1
0.00315	1
0.0032	1
0.00325	1
0.00335	1
0.0034	1
0.00345	1
0.0035	1
0.00355	1
0.00365	1
0.0037	1
0.0037	1
0.0037	1
0.0038	1
0.0039	1
0.0039	1
0.0039	1
0.0039	1
0.0039	1
0.00405	1
0.0041	1
0.00415	1
0.00425	1
0.0043	1
0.0043	1
0.00435	1
0.0045	1
0.0045	1
0.00455	1
0.00465	1
0.00465	1
0.00475	1
0.0048	1
0.00485	1
0.00485	1
0.0049	1
0.0049	1
0.00495	1
0.00495	1
0.00505	1
0.0052	1
0.0052	1
0.00525	1
0.0053	1
0.00545	1
0.00545	1
0.00545	1
0.0055	1
0.00555	1
0.00555	1
0.00555	1
0.00565	1
0.0057	1
0.00575	1
0.00585	1
0.00585	1
0.0059	1
0.00595	1
0.006	1
0.00605	1
0.0061	1
0.0061	1
0.00615	1
0.00615	1
0.00615	1
0.00615	1
0.0062	1
0.00625	1
0.0063	1
0.00635	1
0.00635	1
0.00635	1
0.00635	1
0.0065	1
0.00655	1
0.00655	1
0.00665	1
0.00665	1
0.00665	1
0.0067	1
0.0068	1
0.00685	1
0.0069	1
0.0069	1
0.0069	1
0.0069	1
0.00695	1
0.007	1
0.007	1
0.007	1
0.007	1
0.007	1
0.00705	1
0.00705	1
0.0071	1
0.0072	1
0.0072	1
0.0072	1
0.0072	1
0.00735	1
0.0074	1
0.0074	1
0.00745	1
0.00745	1
0.00745	1
0.0075	1
0.00755	1
0.00755	1
0.0077	1
0.0077	1
0.00775	1
0.00785	1
0.00785	1
0.00785	1
0.00785	1
0.00795	1
0.00795	1
0.008	1
0.00805	1
0.0082	1
0.00835	1
0.00845	1
0.00845	1
0.0085	1
0.00855	1
0.00855	1
0.00855	1
0.0086	1
0.00865	1
0.00865	1
0.0087	1
0.00885	1
0.00885	1
0.0089	1
0.0089	1
0.0089	1
0.0089	1
0.00895	1
0.00905	1
0.00905	1
0.00905	1
0.00905	1
0.0091	1
0.0091	1
0.0091	1
0.00915	1
0.00915	1
0.0093	1
0.00935	1
0.0095	1
0.00955	1
0.00955	1
0.0096	1
0.00965	1
0.0097	1
0.0097	1
0.0098	1
0.00995	1
0.00995	1
0.00995	1
0.01	1
0.01	1
0.01	1
0.0101	1
0.0101	1
0.0101	1
0.01015	1
0.0102	1
0.0103	1
0.0103	1
0.01035	1
0.0104	1
0.0105	1
0.0105	1
0.0105	1
0.01065	1
0.01075	1
0.0109	1
0.01095	1
0.011	1
0.01105	1
0.0111	1
0.0111	1
0.01125	1
0.01125	1
0.01135	1
0.01135	1
0.0115	1
0.0116	1
0.0116	1
0.0116	1
0.0116	1
0.01165	1
0.01175	1
0.01185	1
0.01195	1
0.012	1
0.01215	1
0.0122	1
0.01255	1
0.0127	1
0.01275	1
0.0128	1
0.0128	1
0.01285	1
0.01295	1
0.013	1
0.01305	1
0.0132	1
0.01325	1
0.0133	1
0.01355	1
0.0136	1
0.0136	1
0.01365	1
0.0137	1
0.01375	1
0.01395	1
0.014	1
0.0142	1
0.01425	1
0.0143	1
0.01435	1
0.0145	1
0.01465	1
0.0147	1
0.01475	1
0.01475	1
0.0148	1
0.01485	1
0.01485	1
0.0149	1
0.0149	1
0.015	1
0.01515	1
0.01525	1
0.01525	1
0.0153	1
0.0153	1
0.01535	1
0.0155	1
0.01555	1
0.01575	1
0.01575	1
0.01575	1
0.01585	1
0.0159	1
0.0159	1
0.0159	1
0.01595	1
0.01605	1
0.01615	1
0.01655	1
0.0171	1
0.0171	1
0.0175	1
0.0176	1
0.0176	1
0.0177	1
0.01775	1
0.01785	1
0.01795	1
0.01805	1
0.0181	1
0.0181	1
0.01815	1
0.01835	1
0.01835	1
0.01845	1
0.01845	1
0.0185	1
0.01875	1
0.0188	1
0.01885	1
0.01895	1
0.0191	1
0.01925	1
0.0195	1
0.0195	1
0.01955	1
0.0197	1
0.0198	1
0.0199	1
0.0199	1
0.01995	1
0.01995	1
0.01995	1
0.02	1
0.02015	1
0.02045	1
0.02115	1
0.02115	1
0.02125	1
0.02135	1
0.02135	1
0.0215	1
0.02155	1
0.0216	1
0.02195	1
0.022	1
0.02205	1
0.02205	1
0.0221	1
0.0221	1
0.0223	1
0.0224	1
0.0226	1
0.02265	1
0.02285	1
0.0229	1
0.023	1
0.0232	1
0.0234	1
0.02345	1
0.02355	1
0.02385	1
0.02405	1
0.02425	1
0.02455	1
0.025	1
0.025	1
0.02505	1
0.02515	1
0.02515	1
0.02525	1
0.02525	1
0.0253	1
0.02535	1
0.02545	1
0.0255	1
0.02575	1
0.02595	1
0.02595	1
0.02595	1
0.026	1
0.02605	1
0.0264	1
0.02685	1
0.0269	1
0.02695	1
0.027	1
0.0271	1
0.0272	1
0.02725	1
0.02725	1
0.02745	1
0.0275	1
0.02765	1
0.0279	1
0.02835	1
0.0284	1
0.0284	1
0.02845	1
0.02845	1
0.02855	1
0.0286	1
0.0287	1
0.02875	1
0.0289	1
0.02905	1
0.02935	1
0.02955	1
0.0296	1
0.0296	1
0.03	1
0.03	1
0.03015	1
0.0302	1
0.0304	1
0.03045	1
0.0305	1
0.03055	1
0.03055	1
0.0306	1
0.03065	1
0.0307	1
0.03075	1
0.0308	1
0.0309	1
0.03095	1
0.031	1
0.03115	1
0.03145	1
0.0316	1
0.03165	1
0.03175	1
0.0318	1
0.0318	1
0.0321	1
0.0323	1
0.03235	1
0.03235	1
0.03245	1
0.03245	1
0.03255	1
0.03265	1
0.0327	1
0.0327	1
0.0327	1
0.03275	1
0.033	1
0.033	1
0.03315	1
0.03325	1
0.03335	1
0.03335	1
0.03365	1
0.03405	1
0.03415	1
0.03425	1
0.03425	1
0.0345	1
0.0345	1
0.0348	1
0.0348	1
0.0348	1
0.0348	1
0.03485	1
0.03505	1
0.03505	1
0.0351	1
0.03525	1
0.0354	1
0.0354	1
0.03545	1
0.0355	1
0.0356	1
0.0357	1
0.03575	1
0.03575	1
0.0358	1
0.03585	1
0.03585	1
0.0359	1
0.036	1
0.03615	1
0.03625	1
0.0363	1
0.0363	1
0.0364	1
0.0364	1
0.0365	1
0.03655	1
0.0366	1
0.0367	1
0.03675	1
0.0368	1
0.03685	1
0.03695	1
0.037	1
0.037	1
0.03715	1
0.0372	1
0.03725	1
0.0373	1
