74.7363	131.419
60.7489	68.1452
121.617	123.771
96.7624	35.3055
62.5254	76.0723
87.3907	140.756
83.6843	91.656
112.131	54.188
72.5144	75.3148
57.2297	54.3983
59.593	115.146
70.621	69.633
32.2364	16.5742
83.1647	64.2384
98.6904	62.0683
72.6765	39.7391
51.32	48.7731
99.2379	28.8802
68.647	45.2941
74.596	77.1139
68.2876	99.8024
73.9275	52.3996
56.6526	69.1492
62.5074	8.21662
48.7036	73.1323
91.0154	109.368
27.1704	56.16
87.8574	76.558
85.4886	108.173
102.578	78.7107
123.321	88.6486
104.914	50.1606
67.2951	17.4637
87.7992	102.581
71.8026	74.2261
87.4941	36.9809
27.4178	78.1482
21.474	70.7749
40.0617	104.143
82.0653	49.4016
46.2998	18.5007
75.9387	91.0213
103.236	79.4371
66.6176	40.6099
93.2851	59.9352
97.9931	76.9611
48.1196	132.385
74.9855	117.882
58.9407	93.5746
90.6187	93.5444
67.025	47.2207
93.7562	75.662
61.9426	98.9371
97.7607	110.001
28.9349	74.1658
85.1125	81.4166
89.5008	42.4962
103.24	45.6467
102.549	159.418
108.793	116.145
66.7589	33.3255
97.2914	73.3857
75.0614	93.4628
92.1595	44.689
77.4355	105.381
18.297	48.3042
28.1282	105.887
76.8719	54.305
42.2836	10.5371
82.4719	122.902
96.207	51.7305
74.3777	41.328
37.0418	96.8387
102.373	16.7681
43.8727	74.6404
79.4705	67.9129
74.7069	72.0376
70.7314	74.418
54.3491	61.3678
50.5596	57.2643
49.4669	74.9309
72.7608	31.0156
34.5569	62.79
89.8701	62.8352
85.7406	112.778
61.6595	108.201
114.68	120.277
101.645	115.5
56.0855	50.4625
82.4592	135.269
78.7683	52.4076
46.5634	103.796
76.3145	71.5617
55.1911	60.9427
41.8178	61.093
91.6047	43.609
40.9587	54.8042
84.4103	72.5578
78.3355	72.2348
99.9721	62.9964
30.5096	43.529
94.2141	67.2847
52.9615	67.0527
89.4534	108.019
55.7861	115.545
73.9403	87.8634
51.7795	40.8669
84.7437	12.7609
51.7792	87.6501
68.5429	108.546
15.659	85.5687
81.4682	93.603
93.409	130.489
77.9235	46.0462
101.636	111.015
97.4349	60.8744
67.9197	62.5577
79.4584	36.8499
84.9331	84.9081
84.7831	33.7705
49.0148	107.349
35.9301	64.1091
48.9073	97.3465
66.2618	73.517
36.36	18.8477
88.3901	78.5176
55.828	31.4048
64.9188	23.6883
59.0136	68.3174
72.9412	60.2268
51.3918	113.824
81.0365	87.6521
80.5174	100.909
82.2292	71.9686
49.573	101.786
75.3384	18.6474
60.9064	61.224
88.2452	129.041
20.573	94.8993
86.3212	63.9886
88.6086	98.6962
53.9505	34.5818
115.126	120.402
110.742	53.955
58.1175	37.9473
63.5085	113.168
81.5599	96.007
113.41	13.6784
101.923	105.71
55.1983	55.2603
39.3673	58.4166
72.4152	36.6794
40.144	29.1286
70.1282	47.9402
99.4987	71.1763
86.2231	36.1068
59.5589	38.6821
76.1251	49.977
54.8342	71.4351
73.6573	79.2159
47.434	78.6274
72.4043	37.3154
54.9209	46.7186
58.7668	44.297
50.8082	66.9673
77.5433	93.4337
20.7531	82.3881
90.6158	67.4069
94.5303	114.263
85.3842	60.1912
104.75	131.164
108.572	84.7659
54.0824	62.7508
79.0474	120.427
82.6802	90.3104
91.8993	17.0108
85.4662	99.3727
55.0246	72.1812
44.904	59.0511
74.1741	77.7943
42.7526	61.0751
84.8619	98.2492
38.8535	43.7117
94.8824	22.7796
43.5471	52.2246
102.957	30.9199
34.8892	127.572
90.7321	94.4148
78.0862	90.6562
87.7169	102.585
51.8396	63.2686
54.848	20.9797
59.1117	89.8691
91.3554	105.296
16.8169	67.8146
76.6412	47.8659
100.848	100.929
67.2431	106.18
108.985	91.1096
93.9801	105.608
63.6111	54.7682
78.6401	111.971
72.521	107.369
105.292	68.9631
48.8264	88.7769
68.1784	90.4342
32.2062	94.8179
85.2964	74.4364
48.4334	13.7912
81.6996	58.7888
103.734	74.6906
72.9491	50.7341
68.341	87.0321
98.1012	16.9535
60.2363	91.3872
92.3625	100.569
48.1629	108.073
69.8675	102.969
68.7092	102.816
85.1627	47.4514
60.8806	82.1104
78.4201	110.813
27.6716	70.2225
93.0999	60.3853
86.2423	115.667
102.385	67.9204
117.496	113.322
95.7841	117.108
70.9259	42.6841
79.5773	121.151
77.4264	104.226
94.4845	24.887
90.2944	63.186
11.2199	90.907
48.8284	52.9732
61.5937	26.5312
38.8513	102.417
81.0929	132.506
99.8419	58.9855
89.7943	55.2271
94.9269	39.4363
106.259	69.5195
70.0338	76.5799
97.0101	83.7194
68.5216	90.5994
80.9504	130.102
66.3842	52.6885
47.7038	71.4726
53.33	81.6265
66.9122	65.4789
19.9461	58.574
94.8009	84.2917
91.0522	120.051
97.4649	73.1005
126.547	102.03
109.8	73.8956
63.9449	39.8289
93.9347	100.556
75.9039	80.7299
83.8475	20.0341
99.606	91.3364
12.5665	74.5623
35.4965	66.0184
77.7082	41.8094
34.3999	39.9856
58.7846	38.6501
94.243	95.3989
84.4598	74.7725
40.8076	70.7492
107.21	62.2023
42.6182	82.6386
89.4484	86.5845
41.3884	101.451
72.6525	92.079
62.0172	31.4527
58.4502	76.3844
55.4496	76.1656
98.1132	132.021
17.0158	76.0635
82.2339	84.8784
67.8213	110.742
77.3879	101.687
104.66	58.3532
100.216	56.5088
56.9547	73.4535
58.5648	106.573
76.778	64.5746
36.2749	22.0497
42.4488	114.919
35.155	81.0858
27.7407	79.8705
68.9739	47.2737
40.5274	25.8201
69.171	70.4527
83.0768	69.5841
78.4145	24.5569
58.9254	71.945
92.7607	33.2716
38.7723	96.0335
80.6411	93.8498
42.508	109.581
84.4935	74.0474
60.0151	74.5576
53.6502	28.55
55.4051	75.9834
46.9741	115.374
19.0252	70.3362
97.3488	61.8761
87.4693	118.553
83.2394	60.9512
116.617	74.1463
104.632	80.9303
60.2363	37.531
88.1311	78.2437
84.4367	116.382
74.4036	86.4139
61.5636	89.4954
54.2647	86.1757
35.0658	71.9781
70.3587	80.4659
44.5248	49.3193
56.898	150.853
