2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
2e-05	0.0285714
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
4e-05	0.0408163
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
8e-05	0.0540541
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00012	0.0697674
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.00016	0.0824742
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.0002	0.0892857
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00024	0.0967742
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00028	0.102941
0.00032	0.114286
0.00032	0.114286
0.00032	0.114286
0.00032	0.114286
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.00036	0.120805
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.0004	0.124224
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00044	0.128655
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00048	0.131868
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00052	0.136126
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.00056	0.136585
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.0006	0.140187
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00064	0.141593
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00068	0.142857
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00072	0.146341
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.00076	0.146718
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.0008	0.148699
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00084	0.149466
0.00088	0.152249
0.00088	0.152249
0.00088	0.152249
0.00088	0.152249
0.00088	0.152249
0.00088	0.152249
