1.61306	1.87574
1.7213	1.9042
1.85905	1.72254
1.4399	1.57202
1.68098	1.73005
1.85361	1.7621
1.93685	1.75262
1.76453	1.70442
1.68926	1.80857
1.78633	1.7662
1.67436	1.65245
1.43792	1.63422
1.75698	1.67808
1.71649	1.83833
1.6835	1.6038
1.58313	1.69349
1.61575	1.59669
1.70325	1.71621
1.57508	1.64961
1.73345	1.72996
1.60709	1.56781
1.61584	1.73119
1.79891	1.52742
1.55296	1.63194
1.8003	1.59478
1.81852	1.74036
1.93337	1.80963
1.66999	1.70406
1.77946	1.81587
1.80412	1.69364
1.67519	1.72114
1.67558	1.65223
1.4889	1.79579
1.60113	1.65239
1.83854	1.93375
1.65656	1.61325
1.78943	1.77046
1.8319	1.8123
1.68302	1.69123
1.64579	1.86737
1.9043	1.64641
1.5311	1.73037
1.66554	1.72809
1.8964	1.75919
1.69883	1.69571
1.46472	1.60561
1.75981	1.4804
1.69682	1.66717
1.4024	1.64471
1.74025	1.76885
1.7436	1.82446
1.63889	1.84243
1.63741	1.79446
1.78038	1.7538
1.62952	1.62841
1.50352	1.77797
1.77849	1.8693
1.79557	1.78289
1.75039	1.63823
1.53574	1.84941
1.46664	1.79002
1.72297	1.75456
1.66581	1.83622
1.71178	1.83664
2.03699	1.76856
1.67709	1.7817
1.7407	1.82295
1.63465	1.68236
1.64652	1.71287
1.68669	1.68923
1.64645	1.82861
1.60622	1.69949
1.76369	1.6967
1.66553	1.6631
1.79743	1.79198
1.44509	1.99187
1.74231	1.69685
1.46436	1.72984
1.68869	1.79235
1.5462	1.7944
1.63957	1.85222
1.62278	1.89832
1.70423	1.59196
1.81358	1.61805
1.46471	1.60682
1.57933	1.82773
1.58864	1.56576
1.75426	1.662
1.69454	1.87283
1.65483	1.74971
1.91016	1.78486
1.67783	1.75707
1.85488	1.84575
1.97337	1.86654
1.49836	1.81042
1.95035	1.76635
1.61317	1.83949
1.76475	1.95594
1.82771	1.60939
1.63591	1.58052
1.68747	1.44751
1.89979	1.78955
1.79494	1.78796
1.57898	1.83036
1.48602	1.87037
1.63795	1.6675
2.05236	1.71062
1.82302	1.77149
1.52958	1.74533
1.59579	1.62178
1.44815	1.82997
1.5148	1.6877
1.81213	1.7091
1.63811	1.75757
1.64313	1.67536
1.95312	1.56169
1.86871	1.69129
1.54586	1.8582
1.69494	1.65962
1.60802	1.74247
1.94491	1.62309
1.58585	1.62645
1.65065	1.85638
1.38479	1.74397
1.75397	1.68643
1.6927	1.74857
1.75451	1.73438
1.93427	1.85391
1.65832	1.77079
1.60197	1.55205
1.68152	1.67303
1.68317	1.77971
1.57442	1.85972
2.07053	1.7749
1.45736	1.64107
1.89051	1.6466
1.74681	1.72803
1.51193	1.99932
1.66353	1.66418
1.51386	1.84996
1.55228	1.71497
1.65817	1.74147
2.06808	1.65616
1.64831	1.54164
1.69488	1.74471
1.67413	1.7501
1.64609	1.6136
1.68951	1.83974
1.7829	1.57528
1.63876	1.78588
1.54774	1.71321
1.67362	1.86969
1.71637	1.62747
1.68083	1.80189
1.74292	1.86175
1.5447	1.80953
1.78542	1.68762
1.63107	1.76648
1.65634	1.73011
1.72011	1.68611
1.69656	1.67481
1.78578	1.68047
1.58411	1.78674
1.84143	1.70961
1.60315	1.67396
1.57006	1.91122
1.8008	1.58336
2.05831	1.69693
1.77267	1.7734
1.45447	1.57388
1.7131	1.76802
1.81714	1.83196
1.67532	1.77777
1.64078	1.64827
1.47507	1.74682
1.81215	1.70527
1.79622	1.81112
1.81284	1.78161
1.61818	1.68865
1.54305	1.72911
2.03536	1.7183
1.57663	1.68332
1.61173	2.07246
1.87051	1.75151
1.48312	1.6086
1.5024	1.66728
1.65759	1.77242
1.63021	1.70903
1.58267	1.67919
1.68567	1.8169
1.78281	1.60725
1.7445	1.75597
1.56455	1.89723
1.61381	1.79378
1.64911	1.70638
1.58591	1.8888
1.73453	1.56234
1.8277	1.73229
1.49263	1.60713
1.65366	1.75906
1.61686	1.60369
1.80985	1.88264
1.65692	1.69334
1.44659	1.53451
1.6677	1.69524
1.70564	1.93634
1.82091	1.74839
1.52251	1.96096
1.73341	1.62058
1.58055	1.7523
1.67868	1.66281
1.61566	1.67356
1.66752	1.71605
1.60362	1.62162
1.58889	1.73446
1.55373	1.67305
1.6541	1.45114
1.80639	1.80917
1.54688	1.79346
1.71258	1.85502
1.79845	1.58185
1.64488	1.69731
1.61415	1.69545
1.50806	1.74249
1.74914	1.70263
1.48283	1.61443
2.07524	1.78754
1.81455	1.83535
1.60281	1.84058
1.66454	1.728
1.84095	1.6436
1.61923	1.80186
1.59788	1.85393
1.76246	1.78791
1.60427	1.84215
1.63311	1.85659
1.37728	1.61018
1.79616	1.88822
1.6376	1.73955
1.6706	1.62673
1.49338	1.77986
1.57408	1.62781
1.63418	1.73122
1.55526	1.81607
1.61622	1.74314
1.42236	1.61123
1.64517	1.82995
1.55545	1.72028
1.73211	1.76422
1.3973	1.81754
1.606	1.79155
1.74315	1.96124
1.74807	2.00941
1.57229	1.85676
1.51793	1.80871
1.67622	1.71339
1.68648	1.70586
1.65335	1.78899
1.50463	1.74714
1.41729	1.69406
1.53167	1.88026
1.58036	1.87712
1.80979	1.80797
2.03661	1.73515
1.49844	1.60133
1.87165	1.75684
1.40183	1.79425
1.55742	1.60327
1.53463	1.64943
1.52593	1.70004
1.59556	1.81236
1.46448	1.66371
1.71216	1.88041
1.63095	1.77314
1.6205	1.71179
1.78603	1.6779
1.77574	1.77172
1.78281	1.84089
1.60577	1.70342
1.63897	1.82304
1.4691	1.83709
1.60207	1.64188
1.855	1.75568
1.50602	1.76909
1.61069	1.71818
1.94772	1.82126
1.7727	1.69995
1.9385	1.5535
1.40203	1.69441
1.74275	1.76998
1.73217	1.63809
2.02893	1.51955
1.39653	1.62915
1.73952	1.77346
1.28174	1.8289
1.64336	1.81435
1.60683	1.69379
2.03649	1.60504
1.71557	1.61019
1.66682	1.73617
1.65	1.69007
1.54999	1.71295
1.80718	1.58082
1.60255	1.46774
1.59183	1.63603
1.60601	1.83237
1.72202	1.80153
1.77036	1.90444
1.63121	1.71142
1.52272	1.73149
1.56402	1.51146
1.72995	1.53201
1.43696	1.66083
1.67159	1.64453
1.82672	1.80908
1.48414	1.89795
